
ef/uni/irena-ograjensek,1,"Jaz bom ponovila kar je že vsem jasno, pa še nihče ni napisal: nekorekten odnos do študentov- na vpogledu sem jo vprašala če mi lahko razloži zakaj imam pri nalogi manj točk kot nekdo, ki je imel skoraj identično rešeno (oziroma on vse točke, jaz pa samo velik vprašaj čez celo nalogo), pa mi je odgovorila, da če bi hotela vsakomur razlagat kaj je narobe naredil, smo lahko do naslednjega leta zaprti v učilnico in s tem je bil pogovor končan. Pa da ne omenjam, koliko časa smo čakali na rezultate in so se sproti brisale objave o datumu objave rezultatov, ko je bil obljubljen rok mimo.."
ef/uni/irena-ograjensek,1,"Se pridružujem mnenju o katastrofalnem odnosu do študentov, kot je že opisala moja predhodnica, je njen odnos na vpogledih natanko tak.

Še bolje pa je, ko slovenskemu študentu na mail v slovenščini na programu, ki je sicer akreditiran v angleščini, odgovori v angleščini. Sedaj se bomo Slovenci med sabo na programu akreditiranem v angleščini  tudi pogovarjamo v angleščini ali kako? Očiten manjvrednosti kompleks!"
ef/uni/irena-ograjensek,1,"Se pridružujem mnenju o katastrofalnem odnosu do študentov, kot je že opisala moja predhodnica, je njen odnos na vpogledih natanko tak.

Še bolje pa je, ko slovenskemu študentu na mail v slovenščini na programu, ki je sicer akreditiran v angleščini, odgovori v angleščini. Sedaj se bomo Slovenci med sabo na programu akreditiranem v angleščini  tudi pogovarjamo v angleščini ali kako? Očiten manjvrednosti kompleks!"
ef/uni/irena-ograjensek,1,A je tukaj komentar sploh potreben? Me zanima kdo jo ima sploh rad :)
ef/uni/sandra-penger,3,Harmless blondie ;-)
ef/uni/polanec,5,najlepši profesor na faksu :)
ef/uni/janez-prasnikar,2,"Ne znam drugace povedat, kot da mi je sel preprosto na zivce. En tak blesav holier-than-thou odnos je imel, venomer nakladal kako se on s kolesom fura, blabla. Pa da se na njegove besede nisi mogel zanest (rekel da pride v postev samo to in to, potem je blo pa se cel kup stvar zraven) ..."
ef/uni/janez-prasnikar,1,Počasi bo treba v pokoj
ef/uni/janez-prasnikar,1,"Tudi tega bom posekala, če se ne bo kmalu spravil v pokoj....na živce mi je šel, nemogoč predavatelj; študenti na ef rabijo boljše predavatelje!!!"
ef/uni/janez-prasnikar,2,"Dejansko ima veliko znanja, vseeno pa bi lahko prešel iz zastarelega vzvišenega odnosa do študentov v kako bolj sodobno različico najbolj me moti neosredotočenost na konkretne zadeve ki naj bi jih študenjtje znali in njegovo nalaganje ki je včasih sicer zanimivo, ni pa pri izpitu popolnoma nič koristno. Podcenjevalni odnos ima tako na dodiplomskem kakor na podiplomskem študiju."
ef/uni/igor-prodan,5,Bil je odličen predavatelj.
ef/uni/igor-prodan,5,"Škoda je bilo fanta, vsi smo vedeli da je punca (A. S. asistentka) zaradi koristoljubja z njim, sam pa si nismo nikoli mislili na kaj takega se zgodilo."
ef/uni/igor-prodan,5,Jaz sem si ga izbrala za mentorja na magisteriju. A sem vmes zanosila in zdaj ugotovila to tragicno novico. Mi lahko kdo pove kaj vec? Nikjer ne najdem nic
ef/uni/danijel-pucko,1,"Najslabši profesor na faksu - predavanja ultra dolgočasna, govori počasi, pripoveduje prastare šale in katastrofalno podaja snov. Že davnaj bi se moral upokojiti in dati prostor mladim!"
ef/uni/matevz-raskovic,5,"Prijazen, sproščen, pripravljen pomagati. Super odnos do študentov."
ef/uni/matevz-raskovic,5,Dinamičen ter odlične predavatelj.
ef/uni/matevz-raskovic,5,Faca prfoks.
ef/uni/roman-rogelj,5,"Profesorja Romana Roglja smo imeli radi - razložil je vse in to do potankosti, da je bilo vsem jasno, kaj smo delali. Bil je tudi pošten."
ef/uni/roman-rogelj,5,"Odličen pedagog, izjemen človek."
ef/uni/ica-rojsek,5,Pogrešamo jo!
ef/uni/joze-rovan,5,Enostavno eden boljših profesorjev na EF. Razloži vse tako kot treba in ima zelo korekten down to earth odnos s študenti. FORZA ROVAN :)
ef/uni/rudi-rozman,3,njegove sodobne teorije so stare vsaj 30let
ef/uni/rudi-rozman,1,Nastopač brez osnovnih manir - tika vse po vrsti kot da smo na baščaršiji.
ef/uni/borut-rusjan,1,Ta sploh ne zasluži komentarja! On in njegov predmet sta iz drugih časov.
ef/uni/joze-sambt,5,Kleni Prekmurec! :D
ef/uni/marjan-senjur,1,"PLAGIATOR!

Učbenik Makroekonomije je direktno prepisal iz angleščine - za to bi mu bilo potrebno odvzeti doktorat!"
ef/uni/janez-sirse,2,"Komentar mora biti napisan v slovenščini, ki mora biti
knjižna ( ne pa vsaj približno) saj gre za nastopanje v medijih in javno nastopanje.Ne tako, kakor je v tem obrazcu = bojo izbrisane , pravilno BODO izbrisane, če se bojo objave, pravilno če se BODO.
Zanima me kateri predmet poučuje g. Janez Sirše in kdaj so ta predavanja.
Hvala za odgovor
lp
Slavica Završnik"
ef/uni/sergeja-slapnicar,3,"Tudi meni se je na začetku zdela super profesorica z ogromno praktičnega znanja, vendar sem (na žalost) ugotovila, da temu ni tako. Ne me razumeti napak- še vedno mislim, da poseduje veliko znanja, vendar le o stvareh, s katerimi se ves čas ukvarja- Mercatorjem, Gorenjem.. Vendar o bilancah in vrednotenju bank se je izkazalo, da nam želenega znanja ni znala podati. Kljub vsemu pa je zelo dobra predavateljica."
ef/uni/sergeja-slapnicar,5,"Ena izmed najboljših profesoric z veliko izkušnjami in veliko strokovnega znanja, ki pridejo prav v življenju."
ef/uni/tine-stanovnik,1,Snov iz njegove knjige je eno - snov na izpitu je pa drugo. Raztreseno! Neprofesionalno!
ef/uni/tine-stanovnik,1,pejt v penzijo!
ef/uni/tine-stanovnik,1,Pejt v penzijo!
ef/uni/tine-stanovnik,5,Prijazen ata.
ef/uni/aljaz-stare,5,stari je car :D
ef/uni/aljaz-stare,1,neakademsko ...
ef/uni/maks-tajnikar,1,"Popoln polom. Teorija je eno praksa drugo. 
Groza"
ef/uni/maks-tajnikar,1,"Salonski ekonomist - vsake stvari, ki se jo je lotil, je propala. Priznam mu le dobro vodenje fakultete, ko je bil dekan."
ef/uni/maks-tajnikar,5,"prof. Tajnikar je zame top3 profesor EF-a. Skozi njegova predavanja Mikroekonomije2 sem komaj začel razumevati pojem Mikroekonomije. Ogromno konceptov povezuje z zgodbami, predavanja vedno naredi zanimiva, hkrati je pa izjemno korekten pri končni oceni. Velika pohvala gre tudi Nini, asistentki pri predmetu. Še enkrat, TOP profesor."
ef/uni/metka-tekavcic,4,"ne zna narediti reda, razlago ponovi prevečkrat in celo narekuje, kot v osnovni šoli...drugače je pa fer :)"
ef/uni/metka-tekavcic,1,"Slaba političarka, slaba ekonomistka."
ef/uni/metka-tekavcic,3,"Tej zenski mora nekdo povedati, da ne poucuje osnovnosolcev. To z narekovanjem in celoten bucibuci odnos je malo mimo."
ef/uni/metka-tekavcic,1,malo bo treba potelovadit :D
ef/uni/metka-tekavcic,1,"Slaba političarka, slaba ekonomistka."
ef/uni/metka-tekavcic,5,"Metka je že fajn, tudi če narekuje, bi morali biti hvaležni za to, ker se trudi, da olajša, če ji slediš, veliko odneseš. Zame pozitivna in v redu profesorica.
Sicer je najlažje kritizirat, s tem da eni to delate neupravičeno. Pozdravček vsem!"
ef/uni/metka-tekavcic,5,"Metka je prav fajn, dobra ženska, veseli bodite, da vam kdo narekuja, kaj eni, ki nimajo nikakršne strukture predavanj. Če ji slediš, tudi veliko odneseš. Za mene dobra profesorica in dober človek!"
ef/uni/bostjan-sodelavec-vegelj,5,enostavno objasni računovodstvo in iz tega ne dela raketne znanosti kot nekateri ostali :) pa še par vicev zna povedati :P
ef/uni/vinko-zovko,5,"Meni je faca, saj me je navdušil za tek... Sedaj tečem sama vsaj 3x na teden... Res super :)"
ef/uni/vinko-zovko,4,"Ure športne vzgoje so pod njegovim vodstvom zanimive, saj jih vodi na svoj način. Očitam mu le preveliko samohvale in prepričanje vase."
ef/uni/vinko-zovko,5,"Mi nimamo športne na faksu in to je res bedno... K sreči  nam profeor Zovko dovoli, da se lahko na kakšni uri, kjer je dovolj prostora priključimo... Je pa res zakon!!!!"
ef/uni/simon-cadez,1,"Predavanja iz poslovodnega računovodstva 2013 (brez pretiravanj):
40% njegovih predavanj je odpadlo
10% predavanj je neozvočen individualni pogovor z enim ali dvema študentoma- tekom predavanja
10% v predavanjih so predstavitve primerov iz prakse, polovica zgledov trenutno sedi ali pa je v sodnih postopkih, ostala (tuja) podjetja pa ne poslujejo več tako, da bi jih vzel za zgled - zastarela predavanja,
30% predava računske primere, ki so bili predstavljena na vajah v enem od prejšnjih tednov.
Na predzadnjem predavanju izjava dobro opiše odnos do in med predavanji: ""Zadnje predavanje odpade, ker jih bo verjetno prišlo le nekaj in se zato ne splača hodit.""

Izpit:
-veliko premalo časa. Dobro da se ga piše s finančnim delom, da pridobiš čas.
-ogled izpita v smislu razlage prvemu študentu da je potrebno biti jedrnat, drugemu da se mora razpisat.
-Točke pri teoretičnemu delu zelo odvisne od njegovega trenutnega razumevanja napisanega, če mu dokažeš nasprotno, se opraviči da je takrat narobe razumel, točke pa ostanejo kot so.

Stil komuniciranja s študenti: prijazno ignorantski."
ef/uni/rosvita-sengelaja,5,"Prof. Rosvita Šengelaja je odlična pedagoginja - zelo urejena, natančna in z ogromno znanja. Z njo se da normalno pogovoriti in dogovoriti, kljub visokim zahtevam. S sošolci smo veseli, da nas je tako dobro naučila nemški jezik in se veselimo vsakršnega srečanja z njo."
ef/uni/aleksandra-sobota,5,"Super predava, razloži jasno in jedrnato pa še simpatična je. :)"
ef/uni/aleksandra-sobota,1,"Zanimivo, da so vsi negativni komentarji o njej vedno znova brisani..."
ef/uni/aleksandra-sobota,5,Kraljica!
ef/uni/vesna-zabkar,5,"Edina profesorica od katere sem na faxu res kaj odnesla, in sicer se vsa teorija obdela na praktičnem primeru-vsako uro posebaj, na slovenskih univerzah je vse preveč vbijanja neuporabne teorije v glavo."
ef/uni/jana-znidarsic,5,"Spomnim se je kot zelo natančne in jasne pri samem podajanju snovi pri predmetu Poslovno komuniciranje, razen tega ni dovolila, da bi v predavalnici med predavanji bil prisoten nemir (oz ""šunder"" po njenem)."
ef/uni/jana-znidarsic,5,dobre noge
fa/uni/tadej-glazar-2,1,"Ko ga enkrat ni bilo v kabinet je kolega rekel, da niso vrata faxa dovolj siroka za ego. Takrat je bilo smesno. Danes vem, da je to res. Zal"
fa/uni/borut-juvanec,1,"Fenomen Juvanec je možen samo na naši univerzi, da o sluzastih asistentih ne zgubljam besed. Znanja nič, en sam blef in nateg. Kdo da tem ljudem te nazive in profesuro??? Rešitev je v kozolcu."
fa/uni/josip-konstantinovic-2,1,"Psihopat, kaj vse ne doživaš od njegovih izjav na korekturah. Kk še je sploh na faksu."
fa/uni/tomaz-krusec-2,5,Eden najboljših predavateljev na faksu. Predavanja so na visokem nivoju. Žal smo tega deležni le na 14dni.
fa/uni/crtomir-mihelj-2,5,"legenda po celi črti in najboljši profesor ki sem ga imel priložnost spoznati. poln energije in znanja, vedno dobre volje, uči uporabne stvari ne pa nek b.s. (kot juvanec), pa tudi ocenjuje fajn.... škoda da ga več ni :/"
fa/uni/marjan-ocvirk,1,"Predmet, profesor, gledano strokovno, brez komentarja... Zelo pomemben predmet, marsikaj se lahko naučiš!!! 

Mislim pa da je nezaslišano slaba organizacija predmeta. Prva leta smo stali v nepreglednih vrstah da bi prišli do korektur, sedaj pa so se stvari baje izboljšale, imamo pa samo en termin tedensko... Kar pomeni, da lahko tak predmet delaš celo leto, popolnoma ne uspešno. 

Poleg tega je to velika napaka fakultete. Redno opravljeni vsi predmeti, diplomo že skoraj držiš v rokah, samo še eno Skiciranje te loči od zaključka... potem pa imajo vse ostale mlajše generacije prednost pred tabo, in tako v pol leta ne bom prišel do ekskurzije ki mi pripada, in od katere je odvisno ali bom predmet opravil ali ne!!! Zakaj hudiča imajo mlajši prednost pred starejšimi, predvsem govorim o izvrstnih študentih, ki smo študij opravili brez zamud, slaba organizacija (brezupno čakanje na stopnicah, da bi sploh lahko pokazal program profesorju) pa te pripelje do tega da si sedaj ""odpadnik"". Mirno mi sporočijo da letos na ekskurzijo ne bom prišel.. pač tako je???

Sramota fakultete... Mislim da bo tukaj potrebno nekaj storiti..."
fa/uni/marjan-ocvirk,2,"Kot bi bral komentarje o nekom drugem. Profesor je popolnoma brez manir, žaljiv do študentov, asistentov in tudi ostalih profesorjev. 

Moram reči, da se v določenih pogledih strinjam z njim, ampak s takim odnosom na šolo preprosto ne sodi. Ali je res tako težko?

Zdaj je baje boljše, ampak včasih smo čakali ure pred kabinetom, preden si prišel na vrsto samo zato, da te je nato poslal ven in si izmislil, da mu nekaj ni všeč, kar ti je prejšnjič sam predlagal.

Pa tiste bitke za mesta na avtobusu... ko čakaš 3 ure in neko pride in reče samo še 2 mesti..."
fa/uni/marjan-ocvirk,5,"Korekten, strokoven in natančen. Potrebno je samo vstrajnost in resnot pri predmetu ter se da lepo narediti vse v prvem letu. Je pa res, da ima plečnikov sistem to pomeni vsake korekture tam biti, če se tega držiš izkažeš resnost in vdanost arhitekture ter študiju samem. Tako boš tudi predmet naredil, zavedati se moramo, da FA velja saj je pred časom, da so prihajali študentje-arhitekti za najbolj izpobraženi na področja skiciranja in viziranja. Zato je prav, da se tega držimo in vzdržujemo to znanje, saj se lahko zgodi, da bomo zadnja generacija. Kot bi prof. Muhič rekel, kaj pa ko elektrike nebo.... kako bomo arhitekturo risali?
Najboljši profesor, ki si zasluži posebno pohvalo!!!Od njega sem se izredno veliko  
naučila, posebno me je prepričal na strokovni ekskurziji v Italiji-res pohvalno!"
fa/uni/marjan-ocvirk,5,"Najboljši profesor, ki si zasluži posebno pohvalo!!!Od njega sem se izredno veliko naučila, posebno me je prepričal na strokovni ekskurziji v Italiji-res pohvalno!"
fa/uni/martina-zbasnik-senegacnik,1,Predavanja so precej monotona in dolgočasna ter nepovezana.
fa/uni/martina-zbasnik-senegacnik,1,"Žal je to še ena karikatura na fakulteti, ki nima nobenega stika z realnostjo. Kdaj bomo dočakali profesorje, ki imajo stik z realnimi projekti?? Kako lahko predava na FA nekdo, ki ne izvaja svojega ""znanja"" v praksi??? Pri nas je vse možno. Popolnoma razočaran."
fa/uni/martina-zbasnik-senegacnik,1,"Ko si na njenih predavanjih in ko se slisis mnenja drugih o njej, ti je jasno, da je to podn od podna. Zalostno kdo nas uci. Sami bi bili potrebni ucenja. Na fakulteti bi potrebovali ljudi z znanjem in povezavo s prakso. Ona je zal v svojem svetu, kot precej profesorjev na faxu. Skoda casa za zgubljat pri njej.  Na normalni fakulteti ne bi nikoli imela predmeta."
fa/enoviti-magistrski-studij-arhitektura/leon-belusic,1,"Groza! Spoštuje talente prostoročnega risanja ostali so zanj VEČERNA ŠOLA. Odnos do študentov je PODN, seveda razen tistih 5-10 risarjev letnika katerih priimke si zapomne. Mene bi blo sram, da svoje študente, ki bi jih učil imenujem Večerna šola. Znanja ne da nobenega, zahteva pa slikarska dela."
fa/enoviti-magistrski-studij-arhitektura/jaka-bonca-2,5,"izredno sistematicen clovek, ki je hkrati sposoben dobrega komuniciranja. Verjetno zelo inteligenten in razgledan clovek, ki stvari izrazi ze tako cisto in jedrnato, da je stvar ze tezko razumeti. Vsec mi je fleksibilnost opravljanja predmeta, ker ga lahko naredis z popolno prisotnostjo ali odsotnostjo, saj ima ves potreben material na internetu, pa tudi korespondenca preko e-maila je hitra."
fa/enoviti-magistrski-studij-arhitektura/jaka-bonca-2,4,"Moram pohvaliti urejenost predmeta, spletne strani, zanimanje profesorja za lastni predmet. Ostali profesorji bi si lahko vzeli spletno stran prof. Jake Bonča za zgled. Snov je zanimiva, sicer mogoče včasih težje razumljiva, v smislu kaj profesor resnično želi. Menim, da je profesor zelo inteligenten ter raziskuje različna področja s katerimi osnuje svoja dela. Mogoče se za tem skriva majhen prepad med njim in razumevanjem študentov, kaj si želi.( To ni mišljeno kot negativna kritika.) Izpit se da narediti s slabšo oceno, višje 9 10 pa je kar težko doseči. Je tudi pripravljen sodelovanja, pogovora, mogoče je predmet rahlo zapostavljen s strani študentov, škoda."
fa/enoviti-magistrski-studij-arhitektura/jaka-bonca-2,5,"Definitivno en najboljših profesorjev na fakulteti (za moj okus), zelo objektiven (izdelku primerna je ocena popolnoma vedno, ne glede na to, ali oddaš pravočasno ali prepozno). Njegov sistem višje ocene, če oddaš vse vaje pravočasno, študentu povečuje motivacijo, brez da bi ob tem bil pod pritiskom (tisti, ki ne oddajo pravočasno še vedno lahko računajo na pravično oceno). 
In mogoče, za razliko od večine profesorjev na FA, nima nekega splošnega, vedno prisotnega egotripa."
fa/enoviti-magistrski-studij-arhitektura/jaka-bonca-2,1,"Ko sem še študiral(od 1997 do 2002), ni bil tako brilianten, kot ga opisujete.."
fa/enoviti-magistrski-studij-arhitektura/ziva-deu-2,2,ta pa se spi na luni
fa/enoviti-magistrski-studij-arhitektura/miha-desman,1,"dešmanova predavanja so polomija na celi črti (kot človek sicer deluje prijazen).
tip je živčen, ne zna podati bistva predavanja (daje vtis, da niti sam ne ve kaj točno je hotel s predavanjem povedat). predavanja pa zgledajo tako kot branje umetnostno-zgodovinskega učbenika, kjer so sicer navedena ""dejstva"", ampak arhitekturne ideje in vodil določenega obdobja pa žal ne predstavijo. Koželjeva predavanja so neprimerljivo boljša."
fa/enoviti-magistrski-studij-arhitektura/miha-desman,3,"Menim, da sem se največ naučila sama ob pripravah na izpit. Sicer pa je predmet bolj slabo organiziran, ocene delijo tri različni ljudje?!?, vpisi ocen,...
Predavanja so... bi bila zanimiva, če bi kdo z boljšimi govorniškimi sposobnostmi predaval. Še en dokaz,da vsak pač ne more biti predavatelj. Drugače pa moram poudariti, da je predavatelj prijazen, je pripravljen na dialog, ima možnosti postat pedagog. Mogoče potrebuje nekaj let, da se uvede. Vsekakor mislim, da je dobra pridobitev za fakulteto, mogoče kot bodoči nosilec seminarja, nekdo ki se bo bolj usmerjal na teorijo arhitekture. Za predavanja pred širšo publiko, no mogoče bo čas več povedal."
fa/enoviti-magistrski-studij-arhitektura/or-ettlinger,5,"Temu se reče pedagog. Pripravljen na dialog, komunicira s študenti, predava z zanimanjem. Vedno lahko pristopiš do njega, tudi že zdavnaj po tem ko si opravil s predmetom. Nimam negativnih pripomb. Vse pohvale!"
fa/enoviti-magistrski-studij-arhitektura/or-ettlinger,5,"predavanja so odlična, profesor je eden redkih, ki se dejansko trudi vzbuditi zanimanje pri študentih in je vedno na voljo za vprašanja"
fa/enoviti-magistrski-studij-arhitektura/or-ettlinger,5,Res izjemen pedagog. Vse pohvale.
fa/enoviti-magistrski-studij-arhitektura/or-ettlinger,5,"Najbolj smešno in zabavno pri njemu mi je bil dogodek, ko je na predavanju študent klepetal in se je profesor Or kar lepo povzpel po mizah do njega in ga z viška gledal nekaj časa potem pa prosil naj utihne. V plečnikovi predavalnici seveda :)"
fa/enoviti-magistrski-studij-arhitektura/milos-florjancic,5,"Eden od redkih profesorjev, za katere lahko rečeš, da je svetovljan. Predavanja so ena boljših na faksu, zanimiva, profesor je odličen govornik. Predmet A02 je zanimiv, zasnova dela, da se študent sreča z osnovnimi načeli kompozicije arhitekture je osnovna, mogoče bi lahko zamenjali predmet za AO1, ali pa imeli samo del v prvem letniku del v drugem( zaradi boljšega dojemanja študentov).
Vaje so ocenjene v normalnem roku. Želim si več predavanj v tem smislu, saj resnično razširijo posameznikove 'arhitekturne sfere'. Slišala sem že za kritike, da je profesor preveč ciničen, da študenti ne vedo kdaj se o neki arhitekturi ''heca'' ali ne. Mene osebno to nikakor ne moti, v drugem letniku bi že moral biti sposoben dojemanja kaj je slabo in kaj ne, če profesor to ne odpredava na monoton način, je to kvečjemu problem študenta. Pohvale profesorju."
fa/enoviti-magistrski-studij-arhitektura/milos-florjancic,3,On se pa res podsmehuje vsakemu arhitektu in buta osebne komentarje. Jaz njegovih predavanj pol nisem zastopila. Cinizem na višku. Zakaj je neka arhitektura dobra/slaba bi lahko utemeljil in se izogne svojem osebnem občutku. Frank O. Gehry nima pojma kdo za vraga je Florjančič:)
fa/enoviti-magistrski-studij-arhitektura/peter-gabrijelcic,3,"zakaj je pa tako dober, če nihče nima komentarja"
fa/enoviti-magistrski-studij-arhitektura/peter-gabrijelcic,1,"zivi na luni, predava kar neki. njegova predavanja so skupek neki kao humornih izjav, da crklja otrocje studente. konkretnega znanja od njega je malo. pr njemu u seminarju ga vidis dvakrat na leto in ko pride ti totalno zamnja projekt (beri maja: vse ponovno delat). ni mi tezko delat ampak njegovi argumenti so slabi in posredovano znanje z enim obiskom na leto prav tako."
fa/enoviti-magistrski-studij-arhitektura/peter-gabrijelcic,1,"Pa kaj ste vi normalni? Še ovacije si zasluži al kaj? Naj gre v OŠ da se bo naučil, kaj je to sublimacija. Sem gledal en njegov video... mislim... pa ta tip sploh ve kaj klobasa? Vse skup diši po larpurlartizmu - govori zato da govori ... in ker je eminenca, se mu noben ne upa nič u ksiht povedat."
fa/enoviti-magistrski-studij-arhitektura/peter-gabrijelcic,1,"Dobero mnenje in dobo o njemu mislijo samo tisti, ki so njemu učešni po njegovih standardih ali pa so v njegovem seminarju. 
Drugače pa na kratko ... nehuman in nekorekten, do enih popustljiv do drugih nenormalno nehuman.... poden in sramota za dekana!
Nezasluži si biti dekan .... res je Gabi se res mi gabi... idealen citat!!!!"
fa/enoviti-magistrski-studij-arhitektura/peter-gabrijelcic,5,"Pa naj bo en komentar:
korekten (!), razgledan in normalen profesor, ki ve, kaj in zakaj predva. Tak je bil 20 let nazaj, ko smo mi poslušali njegova predavanja in tak je (še vedno ga je mogoče tudi izven faksa srečati na raznih okroglih mizah ali predavanjih) še vedno. Bravo prof. Gabrijelčič!"
fa/enoviti-magistrski-studij-arhitektura/peter-gabrijelcic,5,"Mislim, da smo lahko ponosni,predvsem pa srečni da imamo takšnega dekana.Je human, človeški, simpatičen, razgledan, predvsem pa je eden redkih, ki te v pol ure nauči več kot te bodo nekateri profesorji v petih letih. Je strokovnjak, ki mu kljub svojim uspehom, ni težko pomagati ko ga za pomoč ali mnenje prosi študent. Predvsem pa je njegova dostopnost tista, ki prepriča vsakogar, da ne omenjam njegovih zanimivih predavanj in vedno dobrodošlih življenjskih nasvetov, ki jih študentom posreduje skozi humor- takšnih profesorjev je v tem času, predvsem pa na našem faksu premalo. Bravo Gabi!"
fa/enoviti-magistrski-studij-arhitektura/peter-gabrijelcic,5,Legenda!
fa/enoviti-magistrski-studij-arhitektura/peter-gabrijelcic,1,Gabi se mi gabi?
fa/enoviti-magistrski-studij-arhitektura/tadej-glazar,4,"Docenta je kar težko oceniti. Po eni strani so njegova predavanja zanimiva (sicer predava točno to kar je njemu všeč..nizozemska arhitektura, Oscar Niemeyer...) nič narobe s tem. Po končanem predmetu odneseš kar nekaj znanja, kar je precej pohvalno. To da v študentu sproži nek miselni proces, ter ustavari korelacije s sociološkim vidikom arhitekture je super. Podobmo je s predmetom AO1, mogoče so študenti takrat še neuki, ne razumejo, kaj dejansko profesor predava. Kritika temu profesorju gre predvsem v odnosu s študenti, menim, da je v resnici precej nedostopen. Drugače ima zelo poseben karakter, pri čemer je odvisno od študenta do študenta, kako bo dosotpil do profesorja. Med predavanji favorizira lastne študente. Torej predavanja so dobra, če pa je profesor tak, da 'vnaša' svojo osebnost, kaprice v predavanja, vaje, bomo posledično študenti, negativno ali pozitivno dostopili do prof in predmeta."
fa/enoviti-magistrski-studij-arhitektura/tadej-glazar,5,ao1 rules!
fa/enoviti-magistrski-studij-arhitektura/borut-juvanec-2,2,"Predavanje po vsebini, so revna. bilo bi lahko samo eno. Naslednja se vsebinsko ponavljajo. Predavanja nimajo nobene povezave z naslovom predmeta. Kar je dobrega kar izpraskaš iz tega predmeta..to da je arhitektura v svojem prvinskem pomenu zavetje in tukaj se konča. Odnos profesor+ asistent do študentov je prej vse kot pohvalen. Nedostopen profesor, ne razloži kako stvari popravit... Včasih izgleda, kot da si z deli študentov gradi svojo zasebno zbirko vernakularne arhitekture, v osnovi ni nič narobe s tem, ko bi imel profesor pozitiven odnos do študentov."
fa/enoviti-magistrski-studij-arhitektura/borut-juvanec-2,1,"Fenomen Juvanec je možen samo na naši univerzi, da o sluzastih asistentih ne zgubljam besed. Znanja nič, en sam blef in nateg. Kdo da tem ljudem te nazive in profesuro???
Rešitev je v kozolcu."
fa/enoviti-magistrski-studij-arhitektura/borut-juvanec-2,1,"Aroganca in vzvišenost do slušateljev, da te kap!"
fa/enoviti-magistrski-studij-arhitektura/borut-juvanec-2,1,"Amm kaj on dela na faxu? Tko resno?
Ima najboljso in najvecjo pisarno...??
En Gabi pa v kabinetu pa dekan pa... A je to za kam?"
fa/enoviti-magistrski-studij-arhitektura/igor-kalcic-2,5,"Eden najbolj človeških profesorjev na našem faksu!!!
In kot takšen na žalost tudi velika izjema med ostalimi profesorji."
fa/enoviti-magistrski-studij-arhitektura/igor-kalcic-2,2,res je najbolj prijazen izmed vseh. a arhitekt pa pač žal ni in tudi projekti oz. diplome od njegovih študentov so na nivoju seminarja 1 . letnik.
fa/enoviti-magistrski-studij-arhitektura/vojko-kilar-2,4,"khm khm

res je strokoven in majster, to se strinjam

predavanja pa so nezanimiva, čeprav so strokovna."
fa/enoviti-magistrski-studij-arhitektura/vojko-kilar-2,5,"pedagog in profesor, kot je treba. strokoven, v koraku z metodami in informacijsko tehnologijo, zanimiva predavanja. ne spomnim se ene slabe stvari, ki bi ga diskreditirala."
fa/enoviti-magistrski-studij-arhitektura/jurij-kobe-2,1,ne zna predavat in nima odnosa. katastrofa!
fa/enoviti-magistrski-studij-arhitektura/jurij-kobe-2,5,"Ena bolj pozitivnih oseb na temu faksu. Nisem ga še videl da bi bil slabe volje, da se mu česa ne bi dalo razložiti, predavanja imajo vrhunsko retoriko. Zelo sproščena oseba, ki kljub veličini nikogar ne podcenjuje."
fa/enoviti-magistrski-studij-arhitektura/josip-konstantinovic,3,"Se spozna na to kar pocne in se zaveda, da predmet ni tezek po snovi, kot ga je tezko zdelat zaradi vogelnikovega muhastega značaja. On sam vaje izvaja precej korektno in ti zna povedat, kako neko stvar 'ne komplicirat'. Edino kar je reeees dosadno je kolko casa rabi da popravi en komplet kolokvijev/izpitov."
fa/enoviti-magistrski-studij-arhitektura/josip-konstantinovic,1,Obup od strokovnega sodelavca!
fa/enoviti-magistrski-studij-arhitektura/josip-konstantinovic,5,"jospi je car. zakaj ima pa tak odnos? če folk ne loči od stebra in nosilca, logično, da mu dopizdi :)"
fa/enoviti-magistrski-studij-arhitektura/josip-konstantinovic,1,"Velikokrat prikrito nesramen, rad izgublja čas študentov, na govorilnih pogostokrat nima časa za gužvo ki jo sproducirata s profesorjem."
fa/enoviti-magistrski-studij-arhitektura/josip-konstantinovic,5,"Meni se je zdel korekten. Tudi njegov način govorjenja se mi zdi posrečen. Še posebej če nisi ti tisti, ki sprašuje neumnosti."
fa/enoviti-magistrski-studij-arhitektura/josip-konstantinovic,5,"Meni se je zdel korekten. Tudi njegov način govorjenja se mi zdi posrečen. Še posebej če nisi ti tisti, ki sprašuje neumnosti."
fa/enoviti-magistrski-studij-arhitektura/janez-kozelj-2,2,"Namesto komentarja lahko citiramo njegov znan izrek ki ga vsi njegovi semniarci prekleto dobro ponamo:
""kako se lahko tako pogovarjaš s rednim univerzitetnmim profesorjem?!""

Človek ne ve kaj je večje: nejgov trebuh ali njegov ego...

Drugače, treba mu priznati da je dober strokovnjak, in dober arhitekt, ampak Janez, pustite svoj ego in nasilniško vedenje kar doma lepo, vas prosim..."
fa/enoviti-magistrski-studij-arhitektura/janez-kozelj-2,1,"ego pa ima res. ko ugotovi da neki ne znas, jeeeeejj takrat je vesel da lahko drgne in drgne da te bo naredu majhnega ko polzek, hvala janezek"
